condition,feature,HC_mean,HC_std,PD_mean,PD_std,HC_n,PD_n,U,p_raw,effect_r,p_fdr,significant
HurriedPace,Rinsole:Gyr_Z__min,-2.0417013757834046,0.7995386259096712,-3.054732560968075,1.0084127919692631,24,35,188.0,0.0003540996275801053,0.5523809523809524,0.11897747486691539,False
HurriedPace,Linsole:Gyr_Y__perm_entropy,0.6328714964856521,0.03386209210796417,0.6631610566730071,0.040810297576126725,24,35,617.0,0.0024289025365335473,-0.46904761904761916,0.21355778542459547,False
HurriedPace,Rinsole:Gyr_Z__rms,1.0047984372717986,0.23384939299529145,1.2131503184651191,0.25376138972744416,24,35,616.0,0.002556011765527589,-0.46666666666666656,0.21355778542459547,False
HurriedPace,Rinsole:Gyr_Z__std,0.9455465786524463,0.22606818308169527,1.1436568210336056,0.24286220469718747,24,35,611.0,0.0032876474309968752,-0.4547619047619047,0.21355778542459547,False
HurriedPace,Rinsole:Gyr_Z__skewness,0.570757500872621,0.5390748523127343,0.09101628704514102,0.6046712552762264,24,35,229.0,0.0032876474309968752,0.4547619047619048,0.21355778542459547,False
HurriedPace,Rinsole:Gyr_Y__perm_entropy,0.6214748798477687,0.038094821440829874,0.6533558989120388,0.039236348258541984,24,35,608.0,0.003813531882582062,-0.4476190476190476,0.21355778542459547,False
HurriedPace,Rinsole:Gyr_Y__dominant_freq,1.5430591724946765,0.10394112315106013,1.7160272564650965,0.2504569831028832,24,35,602.0,0.004915690884879329,-0.43333333333333335,0.21422849283559076,False
HurriedPace,Linsole:Gyr_Mag__perm_entropy,0.6828141116427778,0.03558043899548453,0.7093681942267102,0.03891468811541687,24,35,602.0,0.005100678400847399,-0.43333333333333335,0.21422849283559076,False
HurriedPace,Linsole:Acc_Y__mean,0.6993139946341591,0.6533799509045265,1.279962101638047,0.8764894534738394,24,35,596.0,0.00676851700162065,-0.4190476190476191,0.2526913013938376,False
HurriedPace,Rinsole:Gyr_Mag__dominant_freq,1.5447746189885867,0.09703210197224316,1.6497334615543828,0.1666892080067503,24,35,591.0,0.008398543420865257,-0.40714285714285725,0.27219699476985776,False
HurriedPace,Rinsole:Gyr_Z__range,5.254364934437529,1.2335463518948397,6.293241556002579,1.4031147986006935,24,35,590.0,0.008911211138298914,-0.40476190476190466,0.27219699476985776,False
HurriedPace,Linsole:Gyr_Y__spectral_centroid,2.864792062603154,0.3980558107461165,3.351801521986035,0.8575419135929451,24,35,585.0,0.011139560051684488,-0.3928571428571428,0.3102330926411805,False
HurriedPace,Rinsole:Gyr_Y__cv,187.70514245400645,271.95467740602965,75.70534217583167,107.51092057764208,24,35,258.0,0.01270263586134484,0.3857142857142857,0.3102330926411805,False
HurriedPace,Rinsole:Gyr_Z__energy,1.5633107010378573,0.6483891978853309,2.1340315202160407,0.7971401497012776,24,35,581.0,0.013265206820015958,-0.3833333333333333,0.3102330926411805,False
HurriedPace,Linsole:Acc_X__mean,-4.01319534489776,0.9337810111535807,-4.523237999366356,0.8205065853346679,24,35,260.0,0.013849691635766987,0.38095238095238093,0.3102330926411805,False
HurriedPace,Linsole:Acc_Y__spectral_entropy,2.558408173654907,0.17603628175929262,2.6745901108625834,0.19098861196496372,24,35,570.0,0.021064015689997065,-0.3571428571428572,0.4423443294899384,False
HurriedPace,Rinsole:Gyr_Z__mean,0.15671412379759175,0.16526834464586754,0.024516635250552473,0.2081271629107346,24,35,273.0,0.023787504073024504,0.35,0.47015302167860196,False
HurriedPace,Rinsole:Gyr_Y__spectral_entropy,1.3627259712103228,0.090368107012464,1.4308891808007813,0.11304179759649376,24,35,562.0,0.029006925009796587,-0.338095238095238,0.5414626001828696,False
HurriedPace,Linsole:Gyr_Y__spectral_entropy,1.375448892215849,0.08885572548380087,1.453435723625424,0.14646423962149419,24,35,560.0,0.031355498828735645,-0.33333333333333326,0.5418459253252021,False
HurriedPace,Linsole:Acc_Y__skewness,-0.5188768276547061,0.6052190700585155,-0.127383831933082,0.7153074222690622,24,35,558.0,0.033865370332825134,-0.3285714285714285,0.5418459253252021,False
HurriedPace,Linsole:Gyr_Y__mean,0.041970918575317075,0.03629968150241854,0.021731689069053556,0.04411639361203811,24,35,282.0,0.033865370332825134,0.3285714285714286,0.5418459253252021,False
HurriedPace,Linsole:Gyr_Mag__spectral_entropy,1.604858014277493,0.09756499269790125,1.6739605523109446,0.1427378953686716,24,35,555.0,0.037951325020677676,-0.3214285714285714,0.5516468664322786,False
HurriedPace,Linsole:Acc_Z__cv,0.42854626755301206,0.10651450062514517,0.49197086396858397,0.0973187008478426,24,35,554.0,0.039403347602305606,-0.319047619047619,0.5516468664322786,False
HurriedPace,Linsole:Gyr_Z__max,2.1629089953869425,0.7537179922233278,2.7566963970765244,1.0354919569054635,24,35,554.0,0.039403347602305606,-0.319047619047619,0.5516468664322786,False
HurriedPace,Rinsole:Gyr_Y__spectral_centroid,2.7468010985900215,0.33842789060071643,3.082147373745349,0.5687851591742598,24,35,550.0,0.04569190584727143,-0.30952380952380953,0.6140992145873281,False
HurriedPace,Rinsole:Gyr_Mag__perm_entropy,0.6923857892487147,0.03814941880897346,0.7108804402934741,0.037408078420239445,24,35,548.0,0.049140833911851124,-0.3047619047619048,0.6297698476547113,False
HurriedPace,Rinsole:Gyr_Z__total_power,0.71037334025773,0.30986384215321716,0.9343265727004532,0.40629061036690006,24,35,546.0,0.052805630909736175,-0.30000000000000004,0.6297698476547113,False
HurriedPace,Rinsole:Gyr_X__perm_entropy,0.7102994447938843,0.04455968101177951,0.7324480055578099,0.03719913188276284,24,35,545.0,0.05472203768713297,-0.29761904761904767,0.6297698476547113,False
HurriedPace,Rinsole:Acc_Mag__min,7.57414457934907,0.7216988804202666,7.127724806558068,0.8620982888387543,24,35,296.0,0.05669610142968535,0.2952380952380952,0.6297698476547113,False
HurriedPace,Linsole:Acc_Z__min,-5.203868073940998,3.4380386945638723,-7.382550979269766,4.160893298372885,24,35,297.0,0.05872907271456355,0.2928571428571428,0.6297698476547113,False
HurriedPace,Rinsole:Acc_Z__cv,0.4292619963030944,0.10491389232378931,0.4878334839288776,0.10801039145831255,24,35,543.0,0.05872907271456355,-0.2928571428571429,0.6297698476547113,False
HurriedPace,Rinsole:Acc_X__mean,-3.9416605645018543,0.9168203936635985,-4.397543705552802,0.8820768709837866,24,35,298.0,0.06082221097130662,0.29047619047619044,0.6297698476547113,False
HurriedPace,Linsole:Gyr_Mag__spectral_centroid,3.5882090155912834,0.41866407389056526,3.983947084878807,0.8614522564002721,24,35,541.0,0.06297678383213436,-0.2880952380952382,0.6297698476547113,False
HurriedPace,Linsole:Gyr_X__rms,0.797833185837621,0.21056772143077745,0.9386864555081816,0.27599710166918184,24,35,539.0,0.06747534082014764,-0.28333333333333344,0.6297698476547113,False
HurriedPace,Rinsole:Acc_X__zcr,0.029587918006562148,0.006905595588813977,0.03291822555280134,0.006763317212712177,24,35,539.0,0.06747534082014764,-0.28333333333333344,0.6297698476547113,False
HurriedPace,Rinsole:Gyr_X__skewness,-0.4215230417250506,0.48593184275059265,-0.14900321712549155,0.4875222437506358,24,35,539.0,0.06747534082014764,-0.28333333333333344,0.6297698476547113,False
HurriedPace,Linsole:Acc_Y__cv,13.217081430659363,11.363480563710208,8.98652189174066,10.529048737470156,24,35,303.0,0.07223502239216588,0.2785714285714286,0.6559720952369659,False
HurriedPace,Rinsole:Gyr_Z__psd_harmonic,0.3884351615094331,0.1780857888423653,0.516098806742189,0.24973499527062656,24,35,536.0,0.07471602095408451,-0.2761904761904761,0.6606469221203263,False
HurriedPace,Linsole:Acc_Y__max,12.46125717032391,3.406441420758722,15.428963816492185,5.768922164564621,24,35,531.0,0.08818472347057894,-0.26428571428571423,0.6802159850690622,False
HurriedPace,Linsole:Acc_Y__spectral_centroid,10.570401387736352,1.5370549251653947,11.497159194660915,1.9172205247305762,24,35,531.0,0.08818472347057894,-0.26428571428571423,0.6802159850690622,False
HurriedPace,Linsole:Acc_X__spectral_entropy,2.0594216731606436,0.1473380987276772,2.1442430455960473,0.15016542296029803,24,35,530.0,0.09110035514317798,-0.26190476190476186,0.6802159850690622,False
HurriedPace,Linsole:Gyr_X__std,0.7737520073987371,0.20805646787175303,0.9076009910658964,0.2701856288143568,24,35,530.0,0.09110035514317798,-0.26190476190476186,0.6802159850690622,False
HurriedPace,Linsole:Gyr_X__kurtosis,4.394328852529692,1.8113535008688082,3.6490342566524117,1.8165472325324203,24,35,310.0,0.09110035514317798,0.26190476190476186,0.6802159850690622,False
HurriedPace,Rinsole:Acc_Y__psd_highfreq,2.712648804601159,2.137743123210863,3.14205526457858,1.558686292027363,24,35,530.0,0.09110035514317798,-0.26190476190476186,0.6802159850690622,False
HurriedPace,Rinsole:Gyr_Mag__spectral_centroid,3.5807894768852173,0.4481529058871172,3.832568425920544,0.5729474465698242,24,35,530.0,0.09110035514317798,-0.26190476190476186,0.6802159850690622,False
HurriedPace,Linsole:Acc_Mag__cv,0.41990248471146163,0.09204851113142419,0.4668509704052663,0.07659173845916899,24,35,529.0,0.09409299952418557,-0.2595238095238095,0.6828378337776474,False
HurriedPace,Linsole:Gyr_Z__mean,-0.15411755020479165,0.18240444053883798,-0.05903994504308604,0.20508741246688808,24,35,527.0,0.10031453449026205,-0.25476190476190474,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_X__std,0.8283928774054109,0.19747320501501234,0.943784147449895,0.2968689911925203,24,35,526.0,0.10354601888207465,-0.2523809523809524,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_X__rms,0.8557225922271101,0.20255306717162733,0.9749744245735393,0.3009099016175874,24,35,525.0,0.10685970150199248,-0.25,0.6828378337776474,False
HurriedPace,Linsole:Acc_Z__range,44.404907074112174,13.270499762489274,50.2734296314987,12.798828633845845,24,35,524.0,0.11025686427135435,-0.24761904761904763,0.6828378337776474,False
HurriedPace,Rinsole:Acc_Y__spectral_entropy,2.512765742171952,0.1742268442497954,2.6063852767001037,0.1990280424104168,24,35,524.0,0.11025686427135435,-0.24761904761904763,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_X__max,2.249686818470623,0.6305078952158187,2.700489583118267,0.9243035527015858,24,35,523.0,0.11373878115878519,-0.24523809523809526,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_X__kurtosis,3.907048543574632,1.3632154468115942,3.4674614760625646,1.3674468719866146,24,35,318.0,0.11730671705963806,0.24285714285714288,0.6828378337776474,False
HurriedPace,Linsole:Acc_Mag__min,7.394119783343239,0.9126081221643705,7.009138488915689,0.907059711755206,24,35,318.0,0.11730671705963806,0.24285714285714288,0.6828378337776474,False
HurriedPace,Linsole:Acc_Z__psd_harmonic,13.548980602624704,8.318581694969158,18.2326495896469,9.513643523858489,24,35,521.0,0.12096192665623089,-0.2404761904761905,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_X__mean,-0.052587988627267435,0.10089369141933853,-0.006981571687703936,0.11390536749166097,24,35,521.0,0.12096192665623089,-0.2404761904761905,0.6828378337776474,False
HurriedPace,Rinsole:Acc_Mag__cv,0.42398358012589304,0.08761632237982654,0.4660621372694023,0.07271872624158823,24,35,520.0,0.12470565325977061,-0.23809523809523814,0.6828378337776474,False
HurriedPace,Linsole:Acc_Z__zcr,0.016233473718291026,0.006779995986503191,0.018286645662036596,0.005885345362320685,24,35,519.0,0.12853354523708838,-0.23571428571428577,0.6828378337776474,False
HurriedPace,Linsole:Gyr_Z__range,5.120888442489272,1.3404563157781677,5.84709604756357,1.4609831546463485,24,35,519.0,0.12853912763491318,-0.23571428571428577,0.6828378337776474,False
HurriedPace,Linsole:Acc_X__zcr,0.02913901377054376,0.0068896698334461395,0.03207768631637908,0.00801020558229359,24,35,518.0,0.13246356680795118,-0.2333333333333334,0.6828378337776474,False
HurriedPace,Linsole:Gyr_X__perm_entropy,0.7174877767825137,0.041006330472121794,0.7345265787855997,0.04075046735578603,24,35,518.0,0.13246356680795118,-0.2333333333333334,0.6828378337776474,False
HurriedPace,Linsole:Gyr_X__psd_harmonic,0.24855702096350477,0.1317449658902031,0.3505981573905571,0.24777830220661148,24,35,517.0,0.1364801728596695,-0.23095238095238102,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_Mag__max,6.7409513555710445,1.5167504477429892,7.550575286786964,1.3581339452761547,24,35,517.0,0.1364801728596695,-0.23095238095238102,0.6828378337776474,False
HurriedPace,Linsole:Acc_Z__std,5.227906130400329,1.654079309327943,6.077296664115807,1.6616290583815192,24,35,516.0,0.1405901317039594,-0.22857142857142865,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_Mag__mean,2.10332893379582,0.5524755664154478,2.37733611657208,0.5320232997570757,24,35,516.0,0.1405901317039594,-0.22857142857142865,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_Mag__range,6.678119953952472,1.510442214609975,7.481977561373935,1.3379616121131643,24,35,515.0,0.1447946118533226,-0.22619047619047628,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_Mag__rms,2.909896569252051,0.6888114370199293,3.245871257284867,0.6471274149493799,24,35,515.0,0.1447946118533226,-0.22619047619047628,0.6828378337776474,False
HurriedPace,Linsole:Gyr_X__energy,0.871113910391463,0.40141488199765,1.2031746111560446,0.7328026488055991,24,35,514.0,0.14909476317244882,-0.2238095238095239,0.6828378337776474,False
HurriedPace,Rinsole:Acc_Y__max,14.570558338570128,4.5496183680855005,16.823052348392395,5.581594990793982,24,35,514.0,0.14909476317244882,-0.2238095238095239,0.6828378337776474,False
HurriedPace,Linsole:Acc_Mag__total_power,34.51117779194954,19.297267887868596,45.54382794577385,25.187035045001384,24,35,514.0,0.14909476317244882,-0.2238095238095239,0.6828378337776474,False
HurriedPace,Rinsole:Acc_Z__psd_harmonic,14.420728971731856,9.587378291019961,18.203973472975537,9.549278493019209,24,35,513.0,0.1534917156210889,-0.22142857142857153,0.6828378337776474,False
HurriedPace,Linsole:Acc_X__spectral_centroid,6.642424655347945,0.9936584272558445,7.1609951763474164,1.1491818189261993,24,35,512.0,0.15798657798749316,-0.21904761904761916,0.6828378337776474,False
HurriedPace,Linsole:Gyr_Z__rms,1.001645736595511,0.2715176103692177,1.1393888000248409,0.26391443493077854,24,35,512.0,0.15798657798749316,-0.21904761904761916,0.6828378337776474,False
HurriedPace,Rinsole:Acc_X__spectral_entropy,2.0548321420863807,0.1432295041034345,2.1380319532261005,0.18271385640375193,24,35,512.0,0.15798657798749316,-0.21904761904761916,0.6828378337776474,False
HurriedPace,Linsole:Gyr_Mag__mean,2.0935991761723525,0.5484926154663835,2.347971853143755,0.5516823084887561,24,35,512.0,0.15798657798749316,-0.21904761904761916,0.6828378337776474,False
HurriedPace,Linsole:Acc_Z__total_power,23.27160341504039,12.644040780734093,30.267433445428754,14.963623814402537,24,35,511.0,0.16258043661372557,-0.21666666666666656,0.6828378337776474,False
HurriedPace,Linsole:Gyr_X__total_power,0.4776237566272472,0.23943829320641996,0.6578171385419682,0.4276642220086533,24,35,511.0,0.16258043661372557,-0.21666666666666656,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_X__range,5.2948216198175615,1.262687185974115,5.966712487583046,1.7131041600469563,24,35,511.0,0.16258043661372557,-0.21666666666666656,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_Y__min,-4.769129576773249,1.0854421169106783,-5.273242732574944,1.0982582337910998,24,35,329.0,0.16258043661372557,0.21666666666666667,0.6828378337776474,False
HurriedPace,Rinsole:Gyr_Mag__std,1.990998055670116,0.4255032157395791,2.186785800725277,0.3851924044317749,24,35,511.0,0.16258043661372557,-0.21666666666666656,0.6828378337776474,False
HurriedPace,Linsole:Gyr_Z__std,0.9437911127284583,0.26018720493243125,1.071860633458004,0.2540643753609961,24,35,510.0,0.16727435411420677,-0.2142857142857142,0.685416865638701,False
HurriedPace,Rinsole:Gyr_Z__perm_entropy,0.717293911600673,0.05038478171722886,0.7412419549918554,0.027900763566667566,24,35,510.0,0.16727435411420677,-0.2142857142857142,0.685416865638701,False
HurriedPace,Linsole:Acc_X__skewness,-1.105530299295071,0.5400201966189927,-1.3319265589349585,0.527906394277188,24,35,334.0,0.18707096251780708,0.2047619047619048,0.7099576352488836,False
HurriedPace,Rinsole:Gyr_Y__mean,-0.0630702900837543,0.026700516287224235,-0.07461363635698737,0.03062077002775505,24,35,334.0,0.18707096251780708,0.2047619047619048,0.7099576352488836,False
HurriedPace,Linsole:Acc_Mag__range,39.61977329422589,11.449535585011398,44.3272977405628,10.777891850349073,24,35,506.0,0.18707096251780708,-0.2047619047619047,0.7099576352488836,False
HurriedPace,Linsole:Gyr_Mag__max,6.799355882166746,1.4712279092232705,7.527837262211325,1.4695146600669828,24,35,506.0,0.18707096251780708,-0.2047619047619047,0.7099576352488836,False
HurriedPace,Linsole:Gyr_Mag__psd_highfreq,0.08598482363225098,0.04119927661171853,0.11023540962707196,0.056628861022108165,24,35,506.0,0.18707096251780708,-0.2047619047619047,0.7099576352488836,False
HurriedPace,Linsole:Gyr_Y__dominant_freq,1.636832164632468,0.2058998129038645,1.7894211494374832,0.3654978691330663,24,35,505.0,0.1921372336152638,-0.20238095238095233,0.7099576352488836,False
HurriedPace,Rinsole:Acc_Y__spectral_centroid,10.01794475773508,1.163120016458954,10.754186429306902,2.0403960323991757,24,35,505.0,0.19228019287990594,-0.20238095238095233,0.7099576352488836,False
HurriedPace,Rinsole:Gyr_Z__kurtosis,3.7219291861646604,1.5508982986566886,3.1358693183393473,0.9111862569717868,24,35,335.0,0.19228019287990594,0.20238095238095233,0.7099576352488836,False
HurriedPace,Linsole:Gyr_Mag__range,6.733846376779778,1.4612491474838445,7.452316525006048,1.4350434995301096,24,35,505.0,0.19228019287990594,-0.20238095238095233,0.7099576352488836,False
HurriedPace,Rinsole:Acc_Y__range,28.35286514856259,7.551416259489414,31.713097028749846,8.118956335984628,24,35,504.0,0.1975952872660609,-0.19999999999999996,0.7127902823206377,False
HurriedPace,Linsole:Gyr_Y__max,6.109769498999094,1.585497316533413,6.7614695418158055,1.317302868604646,24,35,502.0,0.20854647555391337,-0.1952380952380952,0.7127902823206377,False
HurriedPace,Rinsole:Gyr_X__cv,15.825460608076959,9.506301109295897,35.043171253872885,78.82216713918554,24,35,502.0,0.20854647555391337,-0.1952380952380952,0.7127902823206377,False
HurriedPace,Linsole:Acc_Mag__max,47.01389307756913,11.283218000402513,51.33643622947849,10.999731472849994,24,35,502.0,0.20854647555391337,-0.1952380952380952,0.7127902823206377,False
HurriedPace,Linsole:Acc_Mag__std,6.755462727125753,2.157901628618453,7.800672027485401,2.240396754609478,24,35,501.0,0.21418418678081075,-0.19285714285714284,0.7127902823206377,False
HurriedPace,Rinsole:Acc_Y__cv,8.5355440354562,8.986128571328194,15.53849755100881,19.279464182460035,24,35,500.0,0.2199309941398182,-0.19047619047619047,0.7127902823206377,False
HurriedPace,Rinsole:Gyr_Mag__energy,11.053584557846355,4.719148035150185,13.235121343675475,4.781124917013042,24,35,500.0,0.2199309941398182,-0.19047619047619047,0.7127902823206377,False
HurriedPace,Linsole:Acc_X__rms,8.77202062117446,1.7958565293510018,9.711298882780786,2.1381283291703164,24,35,499.0,0.22578761419363425,-0.1880952380952381,0.7127902823206377,False
HurriedPace,Linsole:Acc_Y__rms,3.5037952403566606,0.9094770555208426,4.006672276590872,1.2317489606349001,24,35,499.0,0.22578761419363425,-0.1880952380952381,0.7127902823206377,False
HurriedPace,Linsole:Gyr_Y__psd_highfreq,0.11037738167129645,0.06861807138128188,0.1304319562153994,0.06102799024955595,24,35,499.0,0.22578761419363425,-0.1880952380952381,0.7127902823206377,False
HurriedPace,Linsole:Gyr_Mag__rms,2.888571116081216,0.6765562357459873,3.175653654936811,0.648339619797251,24,35,499.0,0.22578761419363425,-0.1880952380952381,0.7127902823206377,False
HurriedPace,Linsole:Acc_X__energy,97.93880497157322,40.00948313994993,118.9831801616567,54.094778249877926,24,35,498.0,0.23175472441333733,-0.18571428571428572,0.7127902823206377,False
HurriedPace,Rinsole:Acc_Z__std,5.217928110800698,1.6618846338508242,6.0080809015621846,1.716756476677495,24,35,498.0,0.23175472441333733,-0.18571428571428572,0.7127902823206377,False
HurriedPace,Linsole:Acc_X__std,7.511863286165628,1.7819875281288793,8.322590662745837,2.1440361615943306,24,35,497.0,0.2378329619477837,-0.18333333333333335,0.7127902823206377,False
HurriedPace,Linsole:Acc_Z__energy,171.92727311677916,43.45354970170544,188.38956333429405,48.02724596151839,24,35,497.0,0.2378329619477837,-0.18333333333333335,0.7127902823206377,False
HurriedPace,Linsole:Gyr_X__max,2.3999009271961707,0.7847720478577395,2.8129357188899973,1.040786557719398,24,35,497.0,0.2378329619477837,-0.18333333333333335,0.7127902823206377,False
HurriedPace,Rinsole:Acc_Z__min,-6.146465167876393,3.9438111855595057,-7.937063498868036,5.250598293471675,24,35,343.0,0.2378329619477837,0.18333333333333335,0.7127902823206377,False
HurriedPace,Rinsole:Gyr_X__spectral_entropy,1.9419138575254253,0.18427856031453343,2.012707840408265,0.16678576960723143,24,35,497.0,0.2378329619477837,-0.18333333333333335,0.7127902823206377,False
HurriedPace,Linsole:Acc_Mag__psd_harmonic,14.226009978325486,8.747949136639225,18.56097941221415,12.24121990822531,24,35,497.0,0.2378329619477837,-0.18333333333333335,0.7127902823206377,False
HurriedPace,Linsole:Gyr_Mag__zcr,2.3929169657812875e-05,0.00011476026617163724,0.0,0.0,24,35,402.5,0.2407511151130296,0.04166666666666663,0.7127902823206377,False
HurriedPace,Linsole:Acc_X__psd_highfreq,5.489130086284605,3.1318943314172185,7.3972682135315075,5.428262508067513,24,35,496.0,0.24402292240854295,-0.18095238095238098,0.7127902823206377,False
HurriedPace,Linsole:Acc_Z__rms,12.791842633737632,1.5388254790267242,13.359887552523917,1.6084605288532483,24,35,496.0,0.24402292240854295,-0.18095238095238098,0.7127902823206377,False
HurriedPace,Linsole:Gyr_Z__total_power,0.6776051878272801,0.35224616599083963,0.8128076141009207,0.37040917763409065,24,35,496.0,0.24402292240854295,-0.18095238095238098,0.7127902823206377,False
HurriedPace,Linsole:Gyr_Mag__dominant_freq,1.6422106333839543,0.2486846681685578,1.7669281509831138,0.4494232442131208,24,35,495.0,0.2477664856843097,-0.1785714285714286,0.7127902823206377,False
HurriedPace,Linsole:Acc_X__min,-35.53201949047844,9.51142092795938,-38.621522876911975,9.478119441389932,24,35,345.0,0.2503251586721287,0.1785714285714286,0.7127902823206377,False
HurriedPace,Rinsole:Gyr_X__energy,1.0072520196050518,0.42990238908777617,1.311089274018778,0.865021366733229,24,35,495.0,0.2503251586721287,-0.1785714285714286,0.7127902823206377,False
HurriedPace,Rinsole:Acc_Mag__std,6.880744762292384,2.1296324329128975,7.749622519721329,2.0421860195623824,24,35,495.0,0.2503251586721287,-0.1785714285714286,0.7127902823206377,False
HurriedPace,Linsole:Acc_X__psd_harmonic,22.269360224745224,11.022280052742369,27.400678829788298,15.208319082612473,24,35,493.0,0.2632684493870402,-0.17380952380952386,0.7140936181017543,False
HurriedPace,Rinsole:Gyr_Mag__spectral_entropy,1.6264818911547723,0.11103837972234801,1.6651223806964253,0.1136072114787703,24,35,493.0,0.2632684493870402,-0.17380952380952386,0.7140936181017543,False
HurriedPace,Rinsole:Gyr_Mag__mcr,0.05375730149282123,0.00906677431799302,0.05740703558344661,0.010049468611643315,24,35,492.0,0.2699033869133305,-0.17142857142857149,0.7140936181017543,False
HurriedPace,Linsole:Acc_Z__max,39.20103900017117,10.765418905338105,42.890878652228935,10.013602930727288,24,35,492.0,0.2699103854134607,-0.17142857142857149,0.7140936181017543,False
HurriedPace,Linsole:Gyr_X__cv,31.861679057440778,49.60243320785185,35.23567079843831,106.03427049156744,24,35,348.0,0.2699103854134607,0.17142857142857137,0.7140936181017543,False
HurriedPace,Linsole:Gyr_X__range,5.164513082094959,1.4800793886715087,5.742810684068594,1.6028951208746236,24,35,492.0,0.2699103854134607,-0.17142857142857149,0.7140936181017543,False
HurriedPace,Rinsole:Acc_Y__std,3.4420760537252555,0.856354116586724,3.8253738225642686,1.0608845033508636,24,35,492.0,0.2699103854134607,-0.17142857142857149,0.7140936181017543,False
HurriedPace,Rinsole:Gyr_Y__range,10.713981929375612,2.643411999512582,11.874295436836944,2.330669327485982,24,35,492.0,0.2699103854134607,-0.17142857142857149,0.7140936181017543,False
HurriedPace,Linsole:Gyr_Mag__energy,10.935280833247502,4.806831831792141,12.747303534135206,4.781286822052516,24,35,492.0,0.2699103854134607,-0.17142857142857149,0.7140936181017543,False
HurriedPace,Linsole:Acc_Z__psd_highfreq,5.749536338154123,3.2122977665980588,6.844154971293923,3.1283958786176167,24,35,491.0,0.2766663581465876,-0.1690476190476191,0.7142915229386786,False
HurriedPace,Linsole:Acc_Mag__rms,16.176638687004864,2.3997885792940883,17.273776509030508,2.761779680772685,24,35,491.0,0.2766663581465876,-0.1690476190476191,0.7142915229386786,False
HurriedPace,Linsole:Acc_X__total_power,47.05272733499036,20.983819328544225,57.43734698741446,29.225610639975635,24,35,490.0,0.2835366895495993,-0.16666666666666674,0.7142915229386786,False
HurriedPace,Linsole:Gyr_Y__rms,2.470513207588606,0.615051023616119,2.690648169040029,0.556056839904783,24,35,490.0,0.2835366895495993,-0.16666666666666674,0.7142915229386786,False
HurriedPace,Rinsole:Acc_Z__total_power,24.422304716737795,13.868390469441175,30.088143842955198,16.328843766440684,24,35,490.0,0.2835366895495993,-0.16666666666666674,0.7142915229386786,False
HurriedPace,Linsole:Gyr_Z__energy,1.6148224819755548,0.7259620359149395,1.9408491642138346,0.797769357553133,24,35,489.0,0.2905216521257824,-0.16428571428571437,0.7142915229386786,False
HurriedPace,Rinsole:Gyr_X__psd_highfreq,0.0907492670777849,0.0466154006478632,0.11546695556265762,0.06668963025674657,24,35,489.0,0.2905216521257824,-0.16428571428571437,0.7142915229386786,False
HurriedPace,Rinsole:Gyr_Y__rms,2.4865271129647937,0.6510174386060862,2.7251959004144153,0.5501731157503127,24,35,489.0,0.2905216521257824,-0.16428571428571437,0.7142915229386786,False
HurriedPace,Linsole:Acc_Mag__mean,14.40327930339084,1.606849502038734,15.120670552458643,1.94573543397545,24,35,489.0,0.2905216521257824,-0.16428571428571437,0.7142915229386786,False
HurriedPace,Linsole:Gyr_Y__std,2.45526882929723,0.6147241073223713,2.67543784227502,0.555290561361893,24,35,488.0,0.2976214678911161,-0.161904761904762,0.7142915229386786,False
HurriedPace,Linsole:Gyr_Y__min,-4.710948606037824,1.0846063559196304,-4.968031535127533,1.0339255164128374,24,35,352.0,0.2976214678911161,0.16190476190476188,0.7142915229386786,False
HurriedPace,Rinsole:Gyr_Y__std,2.469816244272486,0.6487805126240861,2.706015050343388,0.5514195691192535,24,35,488.0,0.2976214678911161,-0.161904761904762,0.7142915229386786,False
HurriedPace,Rinsole:Gyr_Y__kurtosis,1.2579286779323173,1.094528005348883,1.2339689126739288,0.6147214503585099,24,35,488.0,0.2976214678911161,-0.161904761904762,0.7142915229386786,False
HurriedPace,Linsole:Gyr_X__zcr,0.07321967716847788,0.010449056303772443,0.07040338376493525,0.01201152569953364,24,35,353.0,0.30482924102582687,0.1595238095238095,0.721302811824437,False
HurriedPace,Rinsole:Gyr_Y__max,5.944852352602362,1.6024462645276563,6.601052704262,1.2975171916267867,24,35,487.0,0.3048363073781847,-0.15952380952380962,0.721302811824437,False
HurriedPace,Rinsole:Acc_Mag__total_power,36.23262790108655,19.50444338584882,44.069318444821114,23.12955074669231,24,35,486.0,0.3121662886731402,-0.15714285714285725,0.7328650140353741,False
HurriedPace,Linsole:Gyr_Y__range,10.820718105036917,2.617389482931404,11.72950107694334,2.297814157180708,24,35,485.0,0.31961147648740595,-0.15476190476190466,0.7328650140353741,False
